255,-4854.21,0.0112338,0.0005,0.0673862
256,-4854.13,0.0818444,0.0005,0.0671369
257,-4854.2,-0.0635338,0.0005,0.066874
258,-4854.17,0.029472,0.0005,0.0666152
259,-4852.36,1.80933,0.0005,0.0664282
260,-4852.2,0.156795,0.0005,0.0661765
261,-4851.95,0.251396,0.0005,0.0659783
262,-4851.71,0.23426,0.0005,0.0657336
263,-4851.37,0.341592,0.0005,0.0655249
264,-4851.1,0.272058,0.0005,0.065287
265,-4850.65,0.446608,0.0005,0.0650526
266,-4850.13,0.523285,0.0005,0.0648216
267,-4849.52,0.616259,0.0005,0.0645939
268,-4849.32,0.194995,0.0005,0.0644466
269,-4848.61,0.707967,0.0005,0.0642245
270,-4847.79,0.817167,0.0005,0.0640057
271,-4846.87,0.92645,0.0005,0.0637899
272,-4846.6,0.266968,0.0005,0.0636215
273,-4845.55,1.05289,0.0005,0.0634112
274,-4844.39,1.16225,0.0005,0.0632039
275,-4843.05,1.33693,0.0005,0.0629993
276,-4841.19,1.8642,0.0005,0.0630979
277,-4841.02,0.162558,0.0005,0.0628817
278,-4839.64,1.38354,0.0005,0.0626825
279,-4839.55,0.0939356,0.0005,0.0625
280,-4839.31,0.232821,0.0005,0.0622922
281,-4839.08,0.236387,0.0005,0.0620872
282,-4838.71,0.370484,0.0005,0.061885
283,-4838.85,-0.144673,0.0005,0.0616721
284,-4838.35,0.502199,0.0005,0.0614754
285,-4838.37,-0.0232132,0.0005,0.0612682
286,-4838.42,-0.0461662,0.0005,0.0610638
287,-4838.21,0.208357,0.0005,0.0608622
288,-4837.89,0.316137,0.0005,0.0606633
289,-4837.42,0.47279,0.0005,0.0604671
290,-4836.95,0.466389,0.0005,0.0602734
291,-4837.15,-0.201293,0.0005,0.0600699
292,-4837.25,-0.094376,0.0005,0.0598692
293,-4837.17,0.0778358,0.0005,0.0596712
294,-4837.05,0.119515,0.0005,0.0594758
295,-4836.73,0.324411,0.0005,0.059283
296,-4836.4,0.332402,0.0005,0.0591516
297,-4836,0.398867,0.0005,0.0589632
298,-4835.8,0.197274,0.0005,0.0587657
299,-4835.68,0.116828,0.0005,0.0586969
300,-4835.23,0.454427,0.0005,0.0587432
301,-4834.88,0.346199,0.0005,0.0585498
302,-4833.5,1.38243,0.0005,0.058404
303,-4833.07,0.43307,0.0005,0.0582152
304,-4833.13,-0.0688686,0.0005,0.0580179
305,-4833.08,0.054527,0.0005,0.0578231
306,-4832.85,0.226922,0.0005,0.0576309
307,-4832.41,0.441879,0.0005,0.0574305
308,-4831.96,0.456375,0.0005,0.0572859
309,-4831.44,0.519191,0.0005,0.0570902
310,-4830.84,0.596781,0.0005,0.0568972
311,-4830.36,0.481382,0.0005,0.0567376
312,-4830.33,0.0323738,0.0005,0.056539
313,-4830.09,0.231654,0.0005,0.0563633
314,-4829.97,0.121407,0.0005,0.0561698
315,-4829.76,0.212273,0.0005,0.0559787
316,-4829.39,0.368488,0.0005,0.0557902
317,-4828.96,0.42699,0.0005,0.0556041
318,-4828.46,0.50186,0.0005,0.0554204
319,-4828.82,-0.359328,0.0005,0.05522
320,-4829.05,-0.223042,0.0005,0.0550223
321,-4828.67,0.37649,0.0005,0.0548739
322,-4828.82,-0.155681,0.0005,0.0546809
323,-4828.86,-0.0357917,0.0005,0.0544904
324,-4828.41,0.453008,0.0005,0.054366
325,-4828.29,0.11704,0.0005,0.0541798
326,-4828.2,0.0902148,0.0005,0.053996
327,-4827.99,0.210281,0.0005,0.0538146
328,-4827.61,0.379346,0.0005,0.0536355
329,-4827.16,0.455235,0.0005,0.0535106
330,-4826.69,0.464007,0.0005,0.0533355
331,-4826.11,0.584285,0.0005,0.0531625
332,-4825.47,0.639314,0.0005,0.0529917
333,-4824.72,0.743279,0.0005,0.052823
334,-4824.11,0.616529,0.0005,0.0526812
335,-4823.31,0.794486,0.0005,0.0525164
336,-4822.38,0.931255,0.0005,0.0523536
337,-4821.36,1.01919,0.0005,0.0521927
338,-4820.16,1.20516,0.0005,0.0520338
339,-4818.9,1.26072,0.0005,0.0518767
340,-4817.65,1.25106,0.0005,0.0517215
341,-4816.22,1.42101,0.0005,0.0515682
342,-4814.65,1.57471,0.0005,0.0514166
343,-4814.64,0.00579564,0.0005,0.0515201
344,-4813,1.64372,0.0005,0.0513699
345,-4811.24,1.76511,0.0005,0.0512213
346,-4809.34,1.89694,0.0005,0.0512253
347,-4808.9,0.435089,0.0005,0.0511163
348,-4807.04,1.86567,0.0005,0.0509712
349,-4806.56,0.482402,0.0005,0.0510427
350,-4806.53,0.0251523,0.0005,0.0509065
351,-4804.6,1.93198,0.0005,0.0507643
352,-4802.54,2.05394,0.0005,0.0506238
353,-4800.4,2.14351,0.0005,0.0504849
354,-4798.25,2.1517,0.0005,0.0503475
355,-4795.88,2.37212,0.0005,0.0502116
356,-4795.65,0.23164,0.0005,0.0501053
357,-4793.25,2.39497,0.0005,0.0499721
358,-4790.75,2.50162,0.0005,0.0498403
359,-4788.14,2.60846,0.0005,0.04971
360,-4785.51,2.63401,0.0005,0.0495811
361,-4782.67,2.83928,0.0005,0.0494536
362,-4782.05,0.612075,0.0005,0.0493475
363,-4779.08,2.97639,0.0005,0.0492224
364,-4775.98,3.10078,0.0005,0.0490987
365,-4775.82,0.154391,0.0005,0.0489632
366,-4775.52,0.305058,0.0005,0.0488292
367,-4775.05,0.472014,0.0005,0.0486966
368,-4771.91,3.1408,0.0005,0.0485782
369,-4771.38,0.524009,0.0005,0.0484483
370,-4770.8,0.57692,0.0005,0.0483199
371,-4770.14,0.662438,0.0005,0.0481928
372,-4769.25,0.8949,0.0005,0.048067
373,-4768.25,0.996912,0.0005,0.0479426
374,-4767.15,1.09908,0.0005,0.0478194
375,-4767.06,0.0958347,0.0005,0.0478128
376,-4765.84,1.21694,0.0005,0.0476913
377,-4764.54,1.30291,0.0005,0.0475711
378,-4763.03,1.50323,0.0005,0.0474521
379,-4761.43,1.60582,0.0005,0.0473343
380,-4761.43,0.00126991,0.0005,0.0472119
381,-4761.31,0.115484,0.0005,0.0470907
382,-4761.18,0.131733,0.0005,0.0469708
383,-4760.8,0.376448,0.0005,0.0468521
384,-4760.21,0.588592,0.0005,0.0467346
385,-4760.07,0.141284,0.0005,0.0466917
386,-4758.47,1.60062,0.0005,0.0465816
387,-4755.34,3.13359,0.0005,0.0464838
388,-4754.69,0.646965,0.0005,0.0463702
389,-4754.69,0.000443958,0.0005,0.0462524
390,-4754.23,0.456496,0.0005,0.0461684
391,-4754.16,0.0738166,0.0005,0.0460526
392,-4753.95,0.213915,0.0005,0.045938
393,-4753.58,0.370387,0.0005,0.0458246
394,-4752.9,0.675419,0.0005,0.0457176
395,-4752.47,0.434719,0.0005,0.0456537
396,-4752.03,0.433437,0.0005,0.0455432
397,-4751.57,0.45963,0.0005,0.0454338
398,-4751.02,0.551105,0.0005,0.0453255
399,-4750.26,0.756814,0.0005,0.0452182
400,-4749.4,0.864778,0.0005,0.0451119
401,-4748.48,0.923912,0.0005,0.0450067
402,-4748.46,0.0107617,0.0005,0.0450884
403,-4747.45,1.01356,0.0005,0.0449839
404,-4746.3,1.15445,0.0005,0.0448803
405,-4745.02,1.27925,0.0005,0.0447778
406,-4744.82,0.196995,0.0005,0.0447646
407,-4743.55,1.27194,0.0005,0.0446634
408,-4742.14,1.41326,0.0005,0.0445631
409,-4740.61,1.52207,0.0005,0.0444637
410,-4739,1.61477,0.0005,0.0443653
411,-4738.69,0.31065,0.0005,0.044263
412,-4737,1.69017,0.0005,0.0441664
413,-4736.55,0.447695,0.0005,0.044066
414,-4736.03,0.520818,0.0005,0.0439665
415,-4735.34,0.692009,0.0005,0.043868
416,-4734.88,0.458146,0.0005,0.0439271
417,-4734.16,0.721536,0.0005,0.0438293
418,-4733.31,0.8437,0.0005,0.0437324
419,-4732.41,0.900791,0.0005,0.0436364
420,-4731.42,0.990697,0.0005,0.0435412
421,-4730.28,1.14593,0.0005,0.0434469
422,-4728.38,1.89476,0.0005,0.0434649
423,-4727.15,1.23407,0.0005,0.0433715
424,-4725.21,1.94127,0.0005,0.0433895
425,-4724.56,0.643424,0.0005,0.0432883
426,-4724.33,0.233851,0.0005,0.0432361
427,-4723.58,0.751803,0.0005,0.0431365
428,-4721.84,1.73776,0.0005,0.0430507
429,-4721.1,0.739163,0.0005,0.0429528
430,-4721.25,-0.150109,0.0005,0.0428515
431,-4721.21,0.0418759,0.0005,0.0427596
432,-4721.35,-0.14056,0.0005,0.0426601
433,-4721.35,-0.00368768,0.0005,0.0425615
434,-4718.69,2.66443,0.0005,0.0425719
435,-4718.6,0.0842089,0.0005,0.0424744
436,-4718.51,0.0906906,0.0005,0.0423778
437,-4718.2,0.309338,0.0005,0.0422821
438,-4716.95,1.25513,0.0005,0.0421994
439,-4716.52,0.431355,0.0005,0.0421053
440,-4716,0.51957,0.0005,0.042012
441,-4715.41,0.591433,0.0005,0.0419196
442,-4715.34,0.0701718,0.0005,0.041923
443,-4714.6,0.739731,0.0005,0.0418315
444,-4713.85,0.746499,0.0005,0.0417409
445,-4713.03,0.81851,0.0005,0.0416511
446,-4712.04,0.988527,0.0005,0.0415621
447,-4711.58,0.462696,0.0005,0.0415276
448,-4711.6,-0.0158346,0.0005,0.0414742
449,-4710.44,1.15577,0.0005,0.0413869
450,-4709.26,1.17921,0.0005,0.0413004
451,-4707.98,1.28433,0.0005,0.0412146
452,-4706.55,1.42217,0.0005,0.0411295
453,-4705.08,1.47852,0.0005,0.0410451
454,-4703.64,1.43702,0.0005,0.0409615
455,-4701.77,1.86676,0.0005,0.0410183
456,-4701.46,0.311563,0.0005,0.0409315
457,-4699.77,1.68802,0.0005,0.0408491
458,-4699.18,0.596277,0.0005,0.0408073
459,-4698.77,0.40229,0.0005,0.0407224
460,-4697.16,1.61458,0.0005,0.0406418
461,-4696.62,0.537543,0.0005,0.0405583
462,-4696.03,0.589623,0.0005,0.0404756
463,-4695.26,0.772294,0.0005,0.0403935
464,-4694.32,0.938709,0.0005,0.0403121
465,-4693.48,0.844195,0.0005,0.0402314
466,-4692.5,0.978043,0.0005,0.0401513
467,-4691.34,1.16116,0.0005,0.0400719
468,-4691.52,-0.182901,0.0005,0.0399898
469,-4691.51,0.0116244,0.0005,0.0399083
470,-4690.26,1.25416,0.0005,0.0398309
471,-4690.12,0.136437,0.0005,0.0397507
472,-4689.92,0.200251,0.0005,0.0396712
473,-4689.52,0.394671,0.0005,0.0395924
474,-4689.08,0.44024,0.0005,0.0396428
475,-4688.63,0.457301,0.0005,0.0395645
476,-4688.07,0.553882,0.0005,0.0394868
477,-4688.07,-0.00086047,0.0005,0.0394227
478,-4688.02,0.0485252,0.0005,0.0393429
479,-4687.41,0.618427,0.0005,0.039267
480,-4687.34,0.0669829,0.0005,0.0391885
481,-4687.08,0.263063,0.0005,0.0391107
482,-4686.63,0.442916,0.0005,0.0390335
483,-4686.14,0.492226,0.0005,0.0389569
484,-4686.01,0.133401,0.0005,0.0389464
485,-4685.39,0.620152,0.0005,0.0388707
486,-4684.55,0.832913,0.0005,0.0387955
487,-4683.94,0.613041,0.0005,0.038724
488,-4683.02,0.917559,0.0005,0.03865
489,-4682.4,0.620762,0.0005,0.0386192
490,-4682.34,0.062998,0.0005,0.03854
491,-4681.98,0.359319,0.0005,0.0384615
492,-4681.01,0.972795,0.0005,0.0383897
493,-4680.56,0.446079,0.0005,0.0384286
494,-4680.2,0.366964,0.0005,0.0383513
495,-4679.76,0.434925,0.0005,0.0382746
496,-4679.26,0.50284,0.0005,0.0381984
497,-4678.51,0.750317,0.0005,0.0381229
498,-4678.48,0.0243177,0.0005,0.0380887
499,-4677.72,0.758445,0.0005,0.0380141
500,-4676.77,0.955243,0.0005,0.0379459
501,-4676.87,-0.0974251,0.0005,0.0378696
502,-4676.9,-0.0325456,0.0005,0.037794
503,-4676.63,0.270519,0.0005,0.0377924
504,-4676.58,0.0438202,0.0005,0.0377175
505,-4676.46,0.125041,0.0005,0.0376432
506,-4676.2,0.255199,0.0005,0.0375695
507,-4675.42,0.782472,0.0005,0.0375157
508,-4675.07,0.35333,0.0005,0.037443
509,-4674.67,0.401921,0.0005,0.0373709
510,-4674,0.662641,0.0005,0.0372993
511,-4673.35,0.65309,0.0005,0.037258
512,-4672.56,0.788678,0.0005,0.0371874
513,-4671.79,0.77224,0.0005,0.0371173
514,-4670.84,0.951716,0.0005,0.0370477
515,-4670.82,0.0190424,0.0005,0.0370184
516,-4669.84,0.980384,0.0005,0.0369497
517,-4668.71,1.12732,0.0005,0.0368815
518,-4667.52,1.19274,0.0005,0.0368137
519,-4666.16,1.35618,0.0005,0.0367465
520,-4666.02,0.142785,0.0005,0.0367419
521,-4664.57,1.4505,0.0005,0.0366753
522,-4662.94,1.63043,0.0005,0.0366093
523,-4661.28,1.66366,0.0005,0.0365437
524,-4659.43,1.8439,0.0005,0.0364786
525,-4657.59,1.84484,0.0005,0.036414
526,-4655.59,1.99269,0.0005,0.0363498
527,-4655.57,0.0282438,0.0005,0.0362837
528,-4655.41,0.15943,0.0005,0.036218
529,-4655.2,0.209183,0.0005,0.0361528
530,-4655.15,0.0471363,0.0005,0.0361102
531,-4654.87,0.278484,0.0005,0.0361119
532,-4654.69,0.180139,0.0005,0.0360452
533,-4654.5,0.188858,0.0005,0.0359766
534,-4654.17,0.335758,0.0005,0.0359085
535,-4653.72,0.450059,0.0005,0.0358409
536,-4653.15,0.56436,0.0005,0.0357738
537,-4652.54,0.617232,0.0005,0.0357238
538,-4651.82,0.710437,0.0005,0.0356576
539,-4651.34,0.481882,0.0005,0.0356459
540,-4650.57,0.773783,0.0005,0.0355804
541,-4649.78,0.790351,0.0005,0.0355154
542,-4648.78,1.00287,0.0005,0.0354508
543,-4647.77,1.00337,0.0005,0.0353867
544,-4646.65,1.11811,0.0005,0.0353231
545,-4645.99,0.663954,0.0005,0.0352918
546,-4644.72,1.26579,0.0005,0.035229
547,-4643.31,1.41347,0.0005,0.0351665
548,-4641.91,1.39799,0.0005,0.0351045
549,-4642.18,-0.263971,0.0005,0.0350408
550,-4642.36,-0.181649,0.0005,0.0349775
551,-4642.41,-0.0504113,0.0005,0.0349146
552,-4642.38,0.0255163,0.0005,0.0348786
